,user_id,gender,age,occupation,zip,movie_id,rating,timestamp,title,genres,for_testing
469539,1647,M,18,18,98118,333,4,1027846977,Tommy Boy (1995),Comedy,False
142868,5746,M,18,15,94061,2571,4,958354272,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
670191,5622,M,35,15,01775,3635,4,959096718,"Spy Who Loved Me, The (1977)",Action,False
633182,5090,F,35,19,75069,2311,4,962821264,2010 (1984),Mystery|Sci-Fi,False
61726,3503,M,18,4,59715,647,4,1010619539,Courage Under Fire (1996),Drama|War,False
102509,1050,M,25,1,97302,589,4,974962502,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
392169,2656,M,56,13,32837,367,4,973527385,"Mask, The (1994)",Comedy|Crime|Fantasy,False
195024,3012,M,25,12,78660,2167,5,970511689,Blade (1998),Action|Adventure|Horror,False
605306,4715,M,25,2,97205,1396,4,963506964,Sneakers (1992),Crime|Drama|Sci-Fi,False
977525,4535,M,18,19,17517,3144,4,964721272,"Glass Bottom Boat, The (1966)",Comedy|Romance,False
884878,1010,M,25,0,10310,89,2,994706997,Nick of Time (1995),Action|Thriller,False
728284,3550,M,25,5,55447,1222,4,966997908,Full Metal Jacket (1987),Action|Drama|War,False
434024,1448,F,25,3,17522,7,3,976218448,Sabrina (1995),Comedy|Romance,False
414752,4422,M,25,5,10463,3623,1,965117552,Mission: Impossible 2 (2000),Action|Thriller,False
217736,1474,M,25,4,98115,3702,4,975100357,Mad Max (1979),Action|Sci-Fi,False
358694,2059,M,35,0,44130,3148,5,974755816,"Cider House Rules, The (1999)",Drama,False
321928,1988,F,25,1,85224,357,4,974683131,Four Weddings and a Funeral (1994),Comedy|Romance,False
710589,3589,F,45,0,80010,1405,4,966659025,Beavis and Butt-head Do America (1996),Animation|Comedy,False
159055,1264,M,25,1,53711,349,3,974820009,Clear and Present Danger (1994),Action|Adventure|Thriller,False
359800,2424,M,25,17,95035,1476,5,974687975,Private Parts (1997),Comedy|Drama,False
489927,2605,M,35,7,75013,858,4,973746463,"Godfather, The (1972)",Action|Crime|Drama,False
798357,4972,M,35,0,95118,2550,4,962606294,"Haunting, The (1963)",Horror|Thriller,False
577927,2137,F,1,10,00681,2641,4,974640343,Superman II (1980),Action|Adventure|Sci-Fi,False
433224,714,M,18,4,76013,153,3,975689304,Batman Forever (1995),Action|Adventure|Comedy|Crime,False
910396,5831,M,25,1,92120,1951,3,978037355,Oliver! (1968),Musical,False
588911,4823,M,18,4,46219,3033,3,1012353602,Spaceballs (1987),Comedy|Sci-Fi,False
292816,3675,M,35,7,06680,16,4,966368312,Casino (1995),Drama|Thriller,False
860621,2868,M,35,12,94025,2986,3,972527228,Robocop 2 (1990),Action|Crime|Sci-Fi,False
207834,1019,M,35,1,60640,3671,3,975008734,Blazing Saddles (1974),Comedy|Western,False
77322,3746,M,25,5,54703,3578,4,1015278003,Gladiator (2000),Action|Drama,False
871590,4732,M,25,14,24450,1969,3,963333183,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,False
5933,92,F,18,4,44243,1197,5,977646874,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
216849,3770,F,35,3,50322,1036,5,966048433,Die Hard (1988),Action|Thriller,False
515210,1137,M,18,4,13165,1204,4,982910953,Lawrence of Arabia (1962),Adventure|War,False
2969,355,M,18,3,55107,3408,4,978654633,Erin Brockovich (2000),Drama,False
105208,3999,M,35,17,30701,1690,3,965573684,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
966674,808,M,25,7,85226,2812,2,975393742,In Too Deep (1999),Action|Thriller,False
443516,3017,F,35,9,85255,1271,4,970508380,Fried Green Tomatoes (1991),Drama,False
860881,319,F,50,6,33436,3011,4,1002941091,"They Shoot Horses, Don't They? (1969)",Drama,False
582382,1473,M,25,14,06511,517,3,974757527,Rising Sun (1993),Action|Drama|Mystery,False
484584,2605,M,35,7,75013,924,5,973747559,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
896326,3709,M,25,12,89502,193,1,966275656,Showgirls (1995),Drama,False
600241,2820,F,35,0,02138,762,2,972664664,Striptease (1996),Comedy|Crime,False
460064,5554,M,25,1,92116,329,3,959452116,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
334920,792,M,25,17,01002,3753,3,975422680,"Patriot, The (2000)",Action|Drama|War,False
616263,5005,M,45,16,92807,1804,3,962598807,"Newton Boys, The (1998)",Crime|Drama,False
764849,4089,M,25,7,79416,724,4,965430400,"Craft, The (1996)",Drama|Horror,False
379037,5070,M,25,2,55344,337,5,962469222,What's Eating Gilbert Grape (1993),Drama,False
849685,4339,M,25,2,78748,3697,4,965232752,Predator 2 (1990),Action|Sci-Fi|Thriller,False
60169,5886,M,25,20,02139,1246,4,957488368,Dead Poets Society (1989),Drama,False
330952,2976,M,18,20,86001,597,2,971021988,Pretty Woman (1990),Comedy|Romance,False
626569,4107,F,25,0,23221,1179,4,965690670,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
958627,2825,F,25,20,94014,2925,5,972610041,"Conformist, The (Il Conformista) (1970)",Drama,False
647121,5617,M,25,14,48336,2455,4,959128416,"Fly, The (1986)",Horror|Sci-Fi,False
156812,5636,M,25,7,98102,1090,4,959142141,Platoon (1986),Drama|War,False
420864,4448,M,25,14,06880,3359,3,966274502,Breaking Away (1979),Drama,False
104977,2126,M,56,14,02632,1690,4,974644726,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
538383,3313,M,35,20,90292,2021,4,968098325,Dune (1984),Fantasy|Sci-Fi,False
561205,5661,F,25,15,03255,246,4,958778739,Hoop Dreams (1994),Documentary,False
302608,839,M,25,0,98103,3267,4,975359398,"Mariachi, El (1992)",Action|Thriller,False
836256,1899,F,45,6,02135,1419,4,974694740,Walkabout (1971),Drama,False
289895,3841,M,45,18,26101,1729,5,965996765,Jackie Brown (1997),Crime|Drama,False
324924,5002,M,25,17,90505,2406,4,962592602,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
123302,520,F,35,20,55104,1801,3,976227205,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,False
260496,5060,M,45,17,84109-2001,2716,5,962486612,Ghostbusters (1984),Comedy|Horror,False
982693,4388,M,45,3,75074,414,2,966142244,"Air Up There, The (1994)",Comedy,False
950085,1676,M,18,4,91301,1993,1,974710181,Child's Play 3 (1992),Horror,False
695389,3887,M,18,4,80513,1373,2,965804357,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
243905,1803,M,25,2,50021,1617,4,974700360,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
801458,4607,M,25,0,27403,1224,5,964197535,Henry V (1989),Drama|War,False
125091,2840,M,25,0,60660,2353,3,972571082,Enemy of the State (1998),Action|Thriller,False
248476,4064,M,45,0,20851,6,3,965479513,Heat (1995),Action|Crime|Thriller,False
458826,1502,M,18,4,12188,180,5,974750967,Mallrats (1995),Comedy,False
560892,2818,M,25,12,55106,246,4,972671184,Hoop Dreams (1994),Documentary,False
519148,4386,M,25,5,74055,2009,5,965232884,Soylent Green (1973),Sci-Fi|Thriller,False
935098,4578,M,25,0,02134,3299,2,967047059,Hanging Up (2000),Comedy|Drama,False
426133,3320,M,25,1,56082,3869,3,968525032,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
174623,3705,M,45,7,30076,318,4,966286973,"Shawshank Redemption, The (1994)",Drama,False
761660,2611,M,25,3,07719,2709,2,992890550,Muppets From Space (1999),Children's|Comedy,False
904103,3576,M,50,7,68046,3672,3,966721162,Benji (1974),Adventure|Children's,False
496660,2205,F,25,7,10016,1032,3,974604721,Alice in Wonderland (1951),Animation|Children's|Musical,False
562883,2242,M,18,4,60115,3396,5,974598302,"Muppet Movie, The (1979)",Children's|Comedy,False
100978,1746,M,25,4,33157,3471,4,974703118,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
354764,352,M,18,4,60115,3425,3,976333284,Mo' Better Blues (1990),Drama,False
911504,2280,M,56,6,74105,3910,3,974555530,Dancer in the Dark (2000),Drama|Musical,False
818553,5220,M,25,7,91436,3019,5,961541995,Drugstore Cowboy (1989),Crime|Drama,False
869734,5845,F,25,3,79411,2443,3,957799167,Playing by Heart (1998),Drama|Romance,False
553139,3885,M,25,12,92728,2111,1,967651017,"Man with Two Brains, The (1983)",Comedy,False
966694,3487,M,18,4,60611,2812,3,967076127,In Too Deep (1999),Action|Thriller,False
149678,1264,M,25,1,53711,1954,4,974819703,Rocky (1976),Action|Drama,False
118219,3611,M,25,2,84321,480,2,966609135,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
726152,5888,M,25,20,64114,2374,3,957795258,Gung Ho (1986),Comedy|Drama,False
623086,2743,M,25,14,72601,2722,3,973223553,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,False
570269,161,M,45,16,98107-2117,85,4,977221655,Angels and Insects (1995),Drama|Romance,False
169437,3778,M,25,0,61832,498,2,966048108,Mr. Jones (1993),Drama|Romance,False
438226,5140,M,25,6,35205,1269,4,962058225,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,False
71585,1779,M,18,1,78133,1210,5,977033113,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
687572,3873,F,45,2,94558,1321,3,965840450,"American Werewolf in London, An (1981)",Horror,False
973162,5744,F,25,4,66044,2504,3,958365600,200 Cigarettes (1999),Comedy|Drama,False
608511,175,F,25,2,95123,1619,4,977112287,Seven Years in Tibet (1997),Drama|War,False
184974,1693,M,25,12,98684,1394,5,974710339,Raising Arizona (1987),Comedy,False
38767,2215,F,25,0,93940,2762,4,974601612,"Sixth Sense, The (1999)",Thriller,False
436870,4227,M,25,19,11414-2520,1409,5,965321621,Michael (1996),Comedy|Romance,False
827663,3400,M,25,14,08742,3681,4,967636763,For a Few Dollars More (1965),Western,False
215755,5878,F,25,0,60640,1214,3,957550790,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
419742,1130,M,18,7,60012,2622,4,974900776,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,False
809168,4354,M,35,14,78611,921,5,965192302,My Favorite Year (1982),Comedy,False
106486,4169,M,50,0,66048,1945,5,965693059,On the Waterfront (1954),Crime|Drama,False
544320,4715,M,25,2,97205,3198,4,963445080,Papillon (1973),Drama,False
859799,3280,M,25,7,33486,1590,1,968347142,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,False
874232,5420,F,1,19,14850,1359,1,960158398,Jingle All the Way (1996),Adventure|Children's|Comedy,False
773175,1988,F,25,1,85224,2313,4,975119405,"Elephant Man, The (1980)",Drama,False
900514,570,M,25,4,33314,382,2,976002343,Wolf (1994),Drama|Horror,False
23867,1503,M,25,12,92688,1270,4,974750286,Back to the Future (1985),Comedy|Sci-Fi,False
533262,2752,M,25,15,77006,541,5,973195754,Blade Runner (1982),Film-Noir|Sci-Fi,False
467599,4878,M,50,4,94070,1294,2,962764744,M*A*S*H (1970),Comedy|War,False
904004,5893,M,25,7,02139,2788,3,957463554,And Now for Something Completely Different (1971),Comedy,False
742304,3501,F,35,7,30309,3551,4,966998664,Marathon Man (1976),Thriller,False
713608,2968,F,18,0,48104,2150,5,971108721,"Gods Must Be Crazy, The (1980)",Comedy,False
811973,475,F,25,2,55421,1235,3,976221995,Harold and Maude (1971),Comedy,False
318236,4150,M,25,0,29672,32,3,965342026,Twelve Monkeys (1995),Drama|Sci-Fi,False
669234,3945,F,45,1,96778,3705,2,965687477,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,False
812460,4829,M,25,0,20008,1235,3,962918234,Harold and Maude (1971),Comedy,False
475438,630,F,35,14,80525,915,5,975781138,Sabrina (1954),Comedy|Romance,False
16718,5887,F,35,20,61821,1035,5,957485690,"Sound of Music, The (1965)",Musical,False
870322,2063,M,25,4,43138,489,1,974666491,Made in America (1993),Comedy,False
814917,1592,M,35,7,50111,1183,2,974735202,"English Patient, The (1996)",Drama|Romance|War,False
746594,4303,M,25,2,91910,431,3,965267414,Carlito's Way (1993),Crime|Drama,False
632592,698,M,18,4,76401,3032,5,975558792,"Omega Man, The (1971)",Sci-Fi,False
290400,2781,M,35,4,45205,3476,4,989598290,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
765131,2173,M,50,13,87502,3506,2,974610911,North Dallas Forty (1979),Comedy|Drama,False
480097,5848,M,50,20,20009,1015,4,957783606,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,False
542022,5277,M,25,20,91740,2968,4,961792521,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
894790,4663,M,25,4,92037,307,4,963866710,Three Colors: Blue (1993),Drama,False
650389,476,M,35,0,55127,3927,5,976219440,Fantastic Voyage (1966),Adventure|Sci-Fi,False
955751,424,M,25,17,55112,1889,4,1040775849,Insomnia (1997),Thriller,False
348491,3462,F,25,4,73160,3565,1,967178904,Where the Heart Is (2000),Comedy|Drama,False
167118,5367,M,18,4,55344,3451,4,960507121,Guess Who's Coming to Dinner (1967),Comedy|Drama,False
43318,4954,M,45,0,92679,1,4,962638088,Toy Story (1995),Animation|Children's|Comedy,False
810074,4344,M,25,1,44240,1976,1,966450809,Friday the 13th Part 3: 3D (1982),Horror,False
307118,699,M,18,0,73505,2759,4,975558246,Dick (1999),Comedy,False
442638,3615,M,25,17,76028,2140,1,966603151,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
798175,5470,M,56,7,20003-2712,1237,5,960254218,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,False
328406,5478,M,35,7,02766,364,3,959874584,"Lion King, The (1994)",Animation|Children's|Musical,False
533451,3327,M,18,12,91423,541,5,967866965,Blade Runner (1982),Film-Noir|Sci-Fi,False
586387,3768,M,25,4,86314,3354,3,970204225,Mission to Mars (2000),Sci-Fi,False
731218,2237,F,35,6,14905,3505,4,974599137,No Way Out (1987),Thriller,False
210433,5002,M,25,17,90505,2115,3,962592207,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
312428,3694,M,25,12,28227,1095,5,966302609,Glengarry Glen Ross (1992),Drama,False
184235,4305,F,45,17,27616,1641,3,1041211073,"Full Monty, The (1997)",Comedy,False
793980,5008,M,25,20,60615,3364,5,973735613,"Asphalt Jungle, The (1950)",Crime|Film-Noir,False
295995,2429,M,25,2,22903,1517,5,974423838,Austin Powers: International Man of Mystery (1997),Comedy,False
192588,712,M,25,0,95136,1291,3,975538719,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
791548,1698,M,35,2,97214,2463,4,975875460,Ruthless People (1986),Comedy,False
946897,3320,M,25,1,56082,1995,1,970861612,Poltergeist II: The Other Side (1986),Horror|Thriller,False
981101,3301,F,25,2,85719,2585,5,1026010456,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,False
500585,5517,M,56,0,80210,3086,3,959701052,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,False
565681,2225,M,25,5,96815,3129,1,974676966,Sweet and Lowdown (1999),Comedy|Drama,False
317997,3299,F,25,4,19119,32,4,968035433,Twelve Monkeys (1995),Drama|Sci-Fi,False
894893,5630,M,35,17,06854,309,5,959020724,"Red Firecracker, Green Firecracker (1994)",Drama,False
435522,1941,M,35,17,94550,2137,5,974854608,Charlotte's Web (1973),Animation|Children's,False
834972,4169,M,50,0,66048,155,3,973310604,Beyond Rangoon (1995),Drama|War,False
455941,4140,M,25,0,32112,2087,5,965352718,Peter Pan (1953),Animation|Children's|Fantasy|Musical,False
779076,5575,M,35,7,19808,2266,3,959293242,"Butcher's Wife, The (1991)",Comedy|Romance,False
632697,3824,M,25,17,32308,3032,2,970245834,"Omega Man, The (1971)",Sci-Fi,False
702280,1264,M,25,1,53711,2949,4,974819749,Dr. No (1962),Action,False
786279,5747,M,25,0,03755,2875,3,958359215,Sommersby (1993),Drama|Mystery|Romance,False
7320,3752,F,18,1,86314,1197,5,966120994,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
755100,1038,F,56,15,20194,2132,4,974989607,Who's Afraid of Virginia Woolf? (1966),Drama,False
937632,1291,F,35,0,10011,477,2,974793684,What's Love Got to Do with It? (1993),Drama,False
586209,2212,M,18,4,80521,3354,2,974601793,Mission to Mars (2000),Sci-Fi,False
122993,4482,F,35,1,94044,1370,4,965021961,Die Hard 2 (1990),Action|Thriller,False
804898,4832,M,25,14,17857,3197,3,963000645,"Presidio, The (1988)",Action,False
879574,1880,M,35,0,91006,19,3,974701801,Ace Ventura: When Nature Calls (1995),Comedy,False
805718,1741,M,35,7,91107,3949,4,974711351,Requiem for a Dream (2000),Drama,False
30893,5428,F,25,6,28412,1097,5,973042037,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
954609,4510,M,45,7,92503,544,2,966788046,Striking Distance (1993),Action,False
855316,1335,M,35,0,14228,3412,2,974817886,"Bear, The (1988)",Adventure,False
988700,721,F,35,9,97520,1598,3,975775819,Desperate Measures (1998),Crime|Drama|Thriller,False
592490,2237,F,35,6,14905,141,4,974600077,"Birdcage, The (1996)",Comedy,False
850136,4946,F,35,1,91106,3196,3,962760825,Stalag 17 (1953),Drama|War,False
501171,473,F,18,4,55112,953,5,976222592,It's a Wonderful Life (1946),Drama,False
940227,5886,M,25,20,02139,1599,1,957485645,Steel (1997),Action,False
564980,1173,F,25,7,10019,342,3,975001348,Muriel's Wedding (1994),Comedy|Romance,False
516270,2309,F,45,0,08901,969,4,974487031,"African Queen, The (1951)",Action|Adventure|Romance|War,False
861568,2793,M,35,7,70116,1952,4,972930160,Midnight Cowboy (1969),Drama,False
73517,5857,F,45,2,43229,1210,5,957720913,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
283652,3681,M,25,7,29662,1500,5,966355677,Grosse Pointe Blank (1997),Comedy|Crime,False
700500,198,M,25,12,55108,2502,5,976979631,Office Space (1999),Comedy|Romance,False
547380,4167,M,25,20,22032,2105,4,965334356,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,False
888315,3892,M,25,20,91505,2232,1,965796686,Cube (1997),Sci-Fi|Thriller,False
850710,3807,F,35,19,32095,1977,2,965966996,Friday the 13th: The Final Chapter (1984),Horror,False
730076,5013,M,18,4,26241,1248,4,962584629,Touch of Evil (1958),Crime|Film-Noir|Thriller,False
583868,1632,M,25,16,94120,2370,3,974716175,"Emerald Forest, The (1985)",Action|Adventure|Drama,False
443043,2318,M,56,7,48114,2072,2,974476632,"'burbs, The (1989)",Comedy,False
762286,4902,M,35,14,84057,1920,2,962685711,Small Soldiers (1998),Animation|Children's|Fantasy|War,False
59615,1920,F,35,7,80122,1246,4,975126967,Dead Poets Society (1989),Drama,False
708977,710,M,25,20,85207,145,3,975829785,Bad Boys (1995),Action,False
885311,167,F,25,11,10022,3509,1,977178436,Black and White (1999),Drama,False
928814,4028,M,25,4,02140,2354,1,966200011,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,False
522897,442,M,25,1,55105,3247,4,978732871,Sister Act (1992),Comedy|Crime,False
832655,1137,M,18,4,13165,3597,2,986527950,Whipped (2000),Comedy,False
411872,735,M,25,14,04240,1584,4,975479003,Contact (1997),Drama|Sci-Fi,False
631458,17,M,50,1,95350,2661,4,978160739,It Came from Outer Space (1953),Sci-Fi,False
448248,5880,M,25,1,08904,3525,3,957544934,Bachelor Party (1984),Comedy,False
255353,5138,M,25,17,35205,377,2,962061002,Speed (1994),Action|Romance|Thriller,False
610623,4116,M,35,7,07040,2433,4,969162316,"Civil Action, A (1998)",Drama,False
964144,1470,M,18,4,94118,3432,2,974838817,Death Wish 3 (1985),Action|Drama,False
28020,5682,M,18,0,23455-4959,527,5,1036187226,Schindler's List (1993),Drama|War,False
420354,3985,M,45,16,01880,3358,5,965625623,Defending Your Life (1991),Comedy|Romance,False
985349,3967,F,18,2,13603,444,2,967553763,Even Cowgirls Get the Blues (1993),Comedy|Romance,False
667502,604,M,45,17,32256,1882,2,975871665,Godzilla (1998),Action|Sci-Fi,False
796468,1579,M,25,0,60201,3730,4,974736471,"Conversation, The (1974)",Drama|Mystery,False
629630,2761,M,35,6,80917,164,5,973147202,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,False
17398,1958,F,25,1,17055,2791,2,975339607,Airplane! (1980),Comedy,False
961184,3681,M,25,7,29662,549,2,966354093,Thirty-Two Short Films About Glenn Gould (1993),Documentary,False
69151,2764,M,25,7,91403,2916,4,973137796,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
276651,5458,F,18,2,98102,1715,1,1014961596,Office Killer (1997),Thriller,False
568429,2229,M,45,0,61821,440,4,974597852,Dave (1993),Comedy|Romance,False
